name classification filter ra_flare_median dec_flare_median ra_flare_var dec_flare_var ra_host dec_host offset_mean offset_median offset_wmean sig n_obs flare_peak_mag
361 None g 0.63964825 42.908868078524186 4.289999869281138e-09 9.0605153596198e-10 0.6396922 42.90891652852419 0.23984025100685868 0.2354907743452494 0.23860015451961125 0.9966605716842031 18.0 19.4873
362 None r 0.6396661 43.672551733322315 1.1819760439567904e-09 2.101168406584808e-09 0.6396922 43.672611233322314 0.1996353888878164 0.269546018329789 0.20154799558650835 0.8418893982172343 14.0 19.3382
367 AGN g 311.4646833 9.290813381563853 1.505164031904298e-09 1.3384544663891359e-09 311.4646836 9.290828981563852 0.03680561352700811 0.05617038365379909 0.04645601076653732 0.20752687144083254 23.0 19.2263
368 AGN r 311.4646524 9.498139040304753 8.490947110596373e-09 4.221200000006244e-09 311.4646836 9.498152140304754 0.07926784735326703 0.07139263823869005 0.08456812122060357 0.37778012642408104 10.0 19.0649
369 None r 152.22273 42.98188499153535 2.6042642363256457e-09 2.0361637684962946e-09 152.2226829 42.98189689153535 0.16080354853196469 0.17488813344659948 0.1634926953358436 0.874254487971082 29.0 18.6552
372 AGN g 37.731533 -15.490576316489388 3.327888076939115e-09 2.3848598984237357e-09 37.731493 -15.49053901648939 0.1694343729411323 0.18482170001984297 0.1727122576589171 0.7592317046456188 53.0 18.9798
373 AGN r 37.7315414 -15.04150663904047 1.9162979024309484e-09 1.7538556097638692e-09 37.7315078 -15.041498339040471 0.11816743722089039 0.124595890764002 0.11813554568062612 0.5778260787252298 41.0 19.0535
375 AGN g 56.012086249999996 -17.727541417885973 1.001214875906694e-09 2.4076754210957976e-09 56.0121416 -17.727521567885972 0.2334517689584282 0.21168627541707744 0.2343931298326622 1.4078886899989287 48.0 18.0591
376 AGN r 56.012095200000005 -17.94524457940915 7.9441146157694e-10 7.788746461439544e-10 56.0121374 -17.945257379409146 0.14806897274150696 0.15875469378508356 0.15031477106501728 1.1058249907775277 26.0 17.8384
378 None r 216.78734955 23.4775133195559 2.1927309537113667e-09 1.168726953813758e-09 216.7873288 23.477649719555902 0.4966839457912914 0.4966894116012987 0.5157347630679829 2.499328683803192 26.0 18.0091
389 "SN Ia 91T-like" r 20.0571818 -0.0074166505582039174 3.8304485294839766e-10 1.1416806617647176e-09 20.0571038 -0.007382550558203922 0.3063201475263364 0.3064615107919734 0.3069735313043364 1.2718710155112505 17.0 18.909
390 AGN g 142.3745174 27.72867554012433 1.982532476243739e-09 2.7116053333234165e-09 142.374505 27.72868924012433 0.09699932875979445 0.0665221166303388 0.09774894424954522 0.3922701378425757 21.0 19.3342
392 "SN Ia" g 15.62024975 -12.028791443580786 2.5577374999910014e-09 8.849675661402011e-10 15.6202313 -12.028824643580787 0.054906864746123094 0.05785201120476036 0.06651804647784465 0.3430234374532456 28.0 17.9908
393 "SN Ia" r 15.620258 -11.864390351457295 2.3931817391235725e-09 1.1641271541551628e-09 15.6202579 -11.864357351457294 0.14264411335444244 0.12960049999796 0.14562087672181573 0.9109245825511081 23.0 18.2522
394 None r 46.85253535 6.168506937320396 3.0285088234487685e-10 5.677320261407414e-10 46.8524353 6.168532287320396 0.3837990416772725 0.3715615964974323 0.3882637219226139 1.590365068804617 18.0 18.9815
396 AGN g 80.7965547 2.11158928853778 4.1333341666570124e-09 1.2093141666651347e-09 80.79654215 2.11165778853778 0.230328650002329 0.2304185617555802 0.22855966132989425 0.9872818822282673 25.0 19.474
401 None r 323.1328165 -7.523337698336377 2.241884545173005e-09 1.7444545454528251e-09 323.1328094 -7.523387898336377 0.21484551224155385 0.18251857988014164 0.2201821297980509 0.9541238571769001 11.0 18.9924
405 None r 65.56622105 -1.6341637264984845 1.321165535394396e-09 1.912516259426496e-09 65.5662204 -1.6341548264984846 0.019244584879434316 0.03212533579316652 0.01979667301335699 0.1005446364172504 52.0 19.3422
408 "SN II" g 272.0803442 17.576457686536 3.980431427853026e-10 1.498300142872513e-09 272.0802718 17.576409186536 0.30631531081100133 0.31371702159574877 0.3125704995338154 1.7431642765291808 21.0 17.7991
409 "SN II" r 272.0803393 16.73967575704728 2.410752119235791e-09 4.019395137880921e-09 272.0803339 16.73964245704728 0.11061986435060879 0.12144598796783607 0.11065897497654203 0.717582469489346 53.0 17.72
412 "SN Ia" g 274.06254494999996 14.52071989522504 1.4403542853731694e-09 2.327194107130581e-09 274.0624849 14.52079734522504 0.3736781601792542 0.35280927532726736 0.3751830936242892 1.6227971447517044 8.0 19.1458
413 "SN Ia" r 274.0625449 14.90512993106041 3.1692600022821663e-10 7.606185454436847e-10 274.0624849 14.90519813106041 0.5313441844003789 0.529256323508204 0.5322907673644243 2.332492636358695 11.0 18.6521
415 None r 60.923566199999996 -12.286446350523196 3.594811515189124e-09 2.4002347727152754e-09 60.9235426 -12.286389900523197 0.15957893376556623 0.22026477249215334 0.1578464866222588 0.6241306866132893 12.0 19.2492
418 AGN g 37.6215356 -15.468335795646622 2.7099719568624753e-09 1.0113882726108665e-09 37.6215481 -15.468327395646622 0.07488234463295697 0.04592222990804795 0.0771682786555361 0.3883397437814898 39.0 18.7566
422 AGN r 101.3625277 30.037780889440953 3.8680646033010224e-09 1.8618232275262264e-09 101.3625397 30.03785588944095 0.3122188735354878 0.27343416025415884 0.3104135438786518 1.4297146957035838 28.0 19.4368
425 None r 135.9693341 5.614289675043692 7.226067274667978e-10 3.0727367272811065e-09 135.9694141 5.614259875043692 0.3166111025676336 0.30733206535241564 0.3141645153579387 1.5442138332135305 11.0 19.1119
426 None r 139.1346447 6.034851685193678 1.159482514510443e-09 8.315880117039598e-10 139.1346594 6.034912485193678 0.2169039986111263 0.22518654667439952 0.21422355803934787 1.2995393445655752 19.0 18.4052
428 None g 252.52532380000002 32.47042155387966 1.192922242407315e-08 1.0865590909869486e-09 252.5253717 32.470436053879666 0.1092922851556881 0.17508180938281204 0.12748619199091663 0.7824327566038092 12.0 19.0303
431 None r 154.05462355 33.241599738066945 2.6107098217147007e-09 4.645175535818037e-09 154.0546392 33.24159713806694 0.07741467594401913 0.0571122158381124 0.0786574953180245 0.34618594652725504 8.0 19.4032
432 None g 273.4991157 16.297800324592103 2.4396598218677757e-09 2.0528124999973054e-10 273.4990506 16.297835874592103 0.25840820476783344 0.26702713354370317 0.2579635313466698 1.1316861259051976 8.0 19.3707
433 AGN r 53.8108817 -17.666591752234538 3.766521891948609e-09 2.7510071471390684e-09 53.8108462 -17.66656115223454 0.1992773774790149 0.1687248221262882 0.20237268792120464 0.8453342339316824 37.0 19.2336
434 "SN IIb" g 148.5269698 49.068349064216456 1.0133711762655336e-09 1.1005811764432925e-09 148.5270072 49.06842906421645 0.33962163329410494 0.3224782262697229 0.33830318744995114 1.476267390505883 17.0 18.6444
435 "SN IIb" r 148.5269592 49.85653656453837 1.8203222060330594e-09 4.307856617815292e-10 148.5270717 49.85657326453837 0.4282968315646032 0.42600550982699753 0.4251457014257471 2.028638654490604 17.0 18.4986
436 None r 351.0823926 21.793496701136895 4.958728079040863e-10 1.1529271021027833e-09 351.0823287 21.793534201136897 0.5104456440805978 0.49996859106675823 0.5076562075486216 1.8068323825323274 37.0 19.3301
444 None g 335.7237784 -22.395740327456704 1.5764223811946102e-09 1.5214511428593186e-09 335.723777 -22.395709527456702 0.12432543464069276 0.11099448635852913 0.1254838128971962 0.5252695833434999 15.0 19.4219
447 AGN g 348.53944835000004 -23.228784650322222 3.1036187875505394e-09 1.4213553788043903e-09 348.5394024 -23.228772000322223 0.17294273542494484 0.17157408910129 0.16557342430490848 0.78194384712009 12.0 19.4095
448 AGN r 348.5394006 -23.056894387876703 3.45707514723964e-09 1.4451875735178624e-09 348.5394104 -23.056902687876704 0.021673752953303253 0.046233027121672335 0.016546178647563723 0.08100179700901518 17.0 19.2976
452 AGN g 333.2189473 -1.8328369643804028 1.6288411424076856e-09 7.137380952362728e-10 333.2189423 -1.8328119643804028 0.07096415274796893 0.0917823512756843 0.0728198432833278 0.28214239609423547 15.0 19.4466
453 AGN r 333.2189564 -1.48601977474623 1.6140106203459358e-09 1.673648506205512e-09 333.2189562 -1.4860120747462298 0.032780313985487794 0.027729349074922367 0.037318261754568365 0.16888294475883933 48.0 18.8631
455 AGN r 130.67781455 10.87737601655558 2.2133807969314018e-09 2.199977608685759e-09 130.6777664 10.877400866555579 0.21052847077525605 0.19506370035622955 0.21310035192060955 0.9909189458513844 24.0 19.4444
456 None r 57.10219185 -26.42250655201993 6.657418181562336e-10 4.39647719694576e-09 57.1021596 -26.42254980201993 0.21169969508600922 0.19422075069184075 0.2083699487016529 0.9884216317992567 12.0 18.8551
458 AGN g 61.804079 -16.368804947886687 4.8534083333040955e-09 2.5462525675351602e-09 61.8040859 -16.368742747886685 0.220712178347182 0.21956960445616552 0.21751035980940833 0.9376551921287245 37.0 19.4488
461 AGN g 303.5369525 -21.120071404916686 1.310859999672223e-09 2.3215844444829096e-09 303.5369151 -21.120086104916687 0.1596168462623841 0.14466670659522263 0.15216299349710327 0.7785911178997171 9.0 18.7419
462 AGN g 321.4957367 -12.18893250778505 1.64875285735014e-09 1.7134626666668159e-09 321.495698 -12.188932407785051 0.17077612966008332 0.13932046513209315 0.17656339218648956 0.7981497520153473 15.0 19.4605
463 AGN r 321.4957179 -12.141530993821421 1.6459100735276022e-09 2.3756774264586807e-09 321.4957154 -12.141492893821422 0.189512602341994 0.13745495843720415 0.18899363987231774 0.9207395303790115 17.0 19.228
466 AGN g 66.12114215 -16.486831022530026 2.6491973896769583e-09 5.574211443777722e-09 66.1211388 -16.486830172530027 0.03925370038127658 0.012442154177144088 0.04510713432391701 0.22231517068861148 38.0 19.102
473 None r 232.65754785000001 27.750984409408822 5.393330574180113e-10 7.787116781525351e-10 232.6574936 27.751033909408818 0.2595731502631774 0.2643810318161223 0.2632575426675881 1.849853091402081 30.0 17.6626
474 None r 141.71936620000002 48.33398184129264 1.9085735708379937e-09 7.321878571704913e-10 141.7193167 48.33403239129264 0.2486573775201878 0.2546997455927973 0.2482917771404114 1.2365473046978677 8.0 19.2826
475 None g 16.71199895 7.584994829228031 5.104541071486826e-10 4.2252285714286846e-10 16.7119318 7.584938279228031 0.2850845183921481 0.31604278824616605 0.2837490340709638 1.658436315948337 8.0 18.1663
476 "SN IIn" r 322.51849275 -2.2368601785567095 5.3677885302684495e-09 1.923589673202567e-09 322.5184494 -2.23687327855671 0.23730842798103668 0.16303002545055678 0.2502555643972938 0.9954719968969781 18.0 19.1602
477 AGN g 122.3067077 2.0510289990750037 2.5554222222198263e-09 2.0763771929837607e-09 122.3067231 2.0510405990750034 0.09286880174220874 0.06940814936346204 0.09642606257513762 0.5017530257259963 19.0 19.1474
485 AGN g 20.90977135 -23.01628281438078 1.3483592856859125e-09 4.264087857103181e-09 20.9097798 -23.016261314380777 0.03372899346047677 0.08316331162404364 0.034365960587482626 0.1818382833664164 8.0 19.2756
486 AGN g 33.8158517 -22.33555122468376 3.6990074265020335e-09 4.8123236029027464e-09 33.8158329 -22.335467124683756 0.30439759566772395 0.3102324934756086 0.3033846475342193 1.1996954731418368 17.0 19.2223
487 AGN r 33.8158283 -22.313398029407672 4.3061364834364605e-09 1.6728226373916921e-09 33.8158839 -22.313367679407673 0.20896568374657312 0.22803897299381404 0.21343382896686783 0.8709835707584493 14.0 19.3522
502 AGN r 128.1628517 -11.729820603157183 4.5116930767468825e-09 2.894704358961843e-09 128.1628372 -11.729804603157184 0.04704889660880709 0.07773416235077737 0.05521948677545531 0.2409003666672019 13.0 19.4128
503 AGN g 36.599879650000005 -20.9742206202733 1.2980971970066369e-09 2.079900833371069e-09 36.5998622 -20.9742148702733 0.06970937527447665 0.06614259143851613 0.07011829161272853 0.29555085905612716 12.0 19.4107
504 AGN r 36.5998801 -20.62006739939619 3.0977640108861033e-09 4.89791538464718e-09 36.5998484 -20.62010374939619 0.1460903073500167 0.17363097073779032 0.14978564016206464 0.6309276487260207 14.0 19.3471
506 AGN g 56.537607449999996 -14.029738730386915 2.4800554112568904e-09 2.2339744588932442e-09 56.5375814 -14.029732030386915 0.08150892024261028 0.09683213722431314 0.08266519253312217 0.33655321989510467 22.0 19.4713
507 AGN r 56.537570099999996 -14.417090424526709 3.99493675391792e-09 2.967927938463426e-09 56.5375989 -14.417064874526709 0.09744863761335142 0.138599649350137 0.09714957475831494 0.44411048973203215 26.0 19.4831
509 None r 246.811884 5.540953909518656 2.875514333476912e-09 3.950746777777396e-09 246.8118998 5.540913609518656 0.14277787895447075 0.15583177083054497 0.14473338358335253 0.5526343980975702 10.0 19.4275
510 AGN g 22.9910428 -12.215915634700844 4.5815689000281365e-09 2.4419112666588496e-09 22.9910427 -12.215896434700843 0.09222050176825211 0.07668338020807207 0.09851456373482839 0.47340891424773524 25.0 19.1842
517 None r 117.90222855 -2.031701274379277 8.888514285988015e-10 4.047551428565463e-09 117.9022495 -2.0317287243792768 0.11514465076189302 0.13969322102201034 0.12858629759612733 0.5078864789317077 8.0 19.2474
518 None g 81.27101895 -22.663067020635612 1.057767624897853e-09 1.2072558333219452e-09 81.2710201 -22.66316057063561 0.30794338519378445 0.3368054453270642 0.3109640669490147 1.4760502433230314 16.0 19.4194
520 None g 32.635899550000005 -11.716533592858086 4.297641071052176e-10 1.373469642849478e-10 32.6359681 -11.716533942858087 0.2163163527092604 0.24678321660265104 0.22231903707358242 0.8800156565727772 8.0 19.2009
522 AGN r 70.3702601 4.407719605504858 2.2613837910618886e-09 5.755411538494193e-10 70.3702505 4.407742255504858 0.08663088284034341 0.08856164632409604 0.0766620642782425 0.3646836286067082 14.0 18.9126
523 None r 124.6618713 9.735463943873901 1.6121383928162047e-09 7.005971428728612e-10 124.6618122 9.735584093873902 0.5424714910706814 0.48069214847223235 0.535211773522312 2.2566151812841584 8.0 19.2562
524 AGN g 82.8694579 -20.89893947878716 2.9134130884116247e-09 1.3441163235568457e-09 82.8694052 -20.898933578787158 0.15210593157008503 0.19090525397971414 0.1520358907648851 0.7026987984332821 17.0 19.1405
525 AGN r 82.8694507 -21.14296990097049 6.708306667258277e-10 5.179934444679536e-10 82.8694012 -21.142998750970488 0.21311876250505926 0.20625745950989796 0.2138764852525899 1.1412073797696043 10.0 19.1332
526 None g 61.9166528 -22.27272177342054 4.546813611144334e-09 5.9864000000488185e-09 61.9166242 -22.27276727342054 0.09884861961849586 0.19347144906415803 0.10150291228994009 0.46828146573939855 9.0 19.3281
527 None g 104.9518906 19.624892526801073 8.261536191245108e-10 2.0392641428454687e-09 104.9518849 19.624932526801075 0.1187119030214792 0.08496076271638886 0.12631409645792452 0.5561269805977241 21.0 19.2036
530 None g 41.197604049999995 -2.08868199930284 1.7581755357214509e-09 2.457710714280231e-09 41.1976752 -2.0886057993028397 0.3286266074451604 0.29992262001568426 0.3117981997444693 1.22580724785177 8.0 19.4101
531 "SN Ia-91T" g 38.04116445 -5.901966442472534 9.820389945250821e-09 2.291910329670403e-09 38.0412841 -5.901904342472534 0.6181397603586303 0.47132572940062945 0.6066195031836396 2.4357018713348837 14.0 19.4528
533 AGN g 85.33852145 -19.623536989681277 2.4394633152483177e-09 1.750526938403601e-09 85.3385389 -19.62357358968128 0.12963454574808977 0.1459693460979752 0.136564932041621 0.6400058034775131 24.0 19.4506
534 AGN r 85.3384947 -19.18572059985825 2.6081250000797256e-09 1.6160144444641e-09 85.3385305 -19.185726199858248 0.09656902196979703 0.13044723073142775 0.10301403597634834 0.5353879299147339 9.0 19.2306
537 AGN r 165.1395561 20.621503388880534 1.6775879045976669e-09 5.232237904780146e-09 165.1395013 20.621544788880534 0.2392556907224761 0.247249509568348 0.23780589294198026 1.1372514612639235 21.0 19.4413
540 "SN Ia" g 142.20818125 47.572888646362166 1.347582651747892e-09 4.182935605833289e-10 142.208171 47.572929346362166 0.246029743929791 0.21249836702091793 0.21351540480851197 1.2525377942598293 12.0 18.1576
541 "SN Ia" r 142.2081591 47.366527856314256 3.6115477776651227e-09 1.150037777711424e-09 142.208171 47.36654635631426 0.12069993208173072 0.07918854464318484 0.12966690554563476 0.7568280160342544 9.0 18.1957
542 None g 96.90414390000001 -25.451748209445746 3.6451633515968144e-09 3.0274228571237274e-09 96.9041694 -25.45176420944575 0.09395265629973532 0.10837435120869221 0.0943801960147655 0.540692348495288 14.0 18.8212
543 "SN Ia" r 22.70171585 34.854599348797464 9.59694285710228e-10 6.2912696425948e-10 22.7017788 34.85461829879746 0.22062332520358768 0.23666557163898674 0.21334070671749938 0.846909088880019 8.0 19.4217
544 None g 255.07500985000001 33.45285538021431 1.9677883932107453e-09 1.4330769643744629e-09 255.0750059 33.45290388021431 0.19805870605776627 0.18458927595084426 0.19557614362233233 0.9625643319707318 8.0 18.7316
553 AGN g 22.1724682 29.933232536508584 2.1767696866257216e-09 1.6739202848973523e-09 22.172455 29.933332636508585 0.3397723515010348 0.3644098110648574 0.3401355895615405 1.6412481955058926 27.0 19.4762
561 "SN Ia" g 160.3964686 -2.5258213531335327 3.2186581815226566e-09 1.0301889090914954e-09 160.3964932 -2.525820753133533 0.04084254806366194 0.08990274751723745 0.03907333238748331 0.17874428756184368 11.0 18.3623
562 "SN Ia" r 160.39652710000001 -2.857354257613616 1.1805585263335602e-09 2.5805360789469844e-09 160.3964732 -2.8573533076136166 0.2483203724317 0.22484334547060658 0.23874501753723226 1.2724590875723467 20.0 18.383
563 None r 189.81499315 10.45417114207893 1.9946173330835723e-09 1.8844239999914888e-09 189.8148966 10.454218242078932 0.3978778370798821 0.38673304744772224 0.3888109524659022 1.6937630513501571 10.0 18.6503
564 None r 165.8983815 -9.20189046946172 2.031119868360035e-09 1.727467894747299e-09 165.8984589 -9.201864519461719 0.27772846543957563 0.29388355860571147 0.2789357770806175 1.3041309315584253 20.0 19.0796
565 "SN Ia" g 0.5629702 -23.490490116927557 2.373159999997099e-10 1.7401454444677131e-09 0.5629786 -23.490471216927556 0.08988888580977335 0.07445736498357759 0.0840271207285111 0.43614318643566746 10.0 18.2506
567 None g 155.7392253 3.387405539808006 1.9935727779375866e-09 2.2914061111121376e-09 155.7393019 3.387355039808006 0.3160776739652195 0.33029504628389944 0.31413995942119494 1.5225093529699736 9.0 19.0509
568 None r 71.952412 -24.953424002715085 4.1690950000834e-09 1.5111694444307806e-09 71.952415 -24.953463302715086 0.20721482572260702 0.14189161497952443 0.20965172944672755 0.8604723159726082 9.0 19.452
572 None r 139.7369972 32.646794659355045 1.3959652745890623e-09 7.119549450457306e-10 139.7370422 32.646730759355044 0.2720804937089113 0.2813581376132517 0.26798137461806115 1.0628434296465967 14.0 19.4844
575 "SN II" g 33.125509550000004 -21.823817641769423 1.163152966983583e-09 3.6120371978181186e-09 33.1255364 -21.823710441769425 0.3795688884733976 0.39784092549285865 0.3611596978874366 1.7718064305243815 14.0 18.4696
576 "SN II" r 33.125509 -21.634712209772474 1.2315544663916192e-09 2.624553557343413e-09 33.1256974 -21.634635809772476 0.7258848586211645 0.7318855779355999 0.7257979683755073 3.976914249500332 23.0 18.5242
577 AGN g 118.66628585000001 10.444830914722695 1.6585504402100777e-09 1.6481902900061337e-09 118.6662647 10.444858214722696 0.1221181571720228 0.12432319977072996 0.12290626939630445 0.531531225023222 54.0 19.2355
578 AGN r 118.66631294999999 10.75831135217717 1.077133246237895e-09 5.782454153894171e-10 118.666252 10.758313102177171 0.18023438845845335 0.21951042434735005 0.17935614702804115 0.9327173655778569 26.0 19.343
582 None g 348.52265945 15.883437059700126 3.3105802746757783e-09 7.487914285768604e-10 348.5227601 15.883323809700126 0.5410141601764158 0.5454443745181964 0.5480245887799086 2.426624664955726 14.0 19.0519
583 None r 348.5226529 15.699659396932017 5.499696361152001e-10 2.4380472726606675e-10 348.5227601 15.699538196932018 0.6606418721029833 0.6500994988203127 0.6618207954043014 2.9175747957212805 11.0 19.0105
593 AGN g 318.6527946 -0.6574678838584891 4.815881821178766e-10 1.9620099999999594e-09 318.6528473 -0.657473083858489 0.15580144306670332 0.19064133034484362 0.15897275758428422 0.6941619261911514 11.0 19.2635
595 AGN g 45.19860585 -22.34157062880064 2.247978048103339e-09 1.7234059180062697e-09 45.1986008 -22.34158032880064 0.054070962021139604 0.039369008112166 0.05071685326682998 0.26459637895093074 34.0 18.4702
596 AGN r 45.1986069 -22.878807691905113 2.239247182792082e-09 2.045473032233249e-09 45.1986134 -22.878792991905115 0.045706938406631065 0.05786265115559424 0.0489803924106441 0.2834012670150784 31.0 18.4314
599 AGN r 51.64663245 -13.341247957328427 3.344321777803565e-09 9.003876666649993e-10 51.6466087 -13.341236207328427 0.07696430392392124 0.09539150904546573 0.07512683413262072 0.33698595294715444 10.0 19.2562
601 "SN Ic" r 345.48120444999995 8.383120292435674 1.480824801435077e-09 7.75026283066807e-10 345.4811921 8.383220842435675 0.3683212717072402 0.3647001672569363 0.36767761253080883 1.588749143340682 28.0 19.0815
602 "SN Ia" g 10.0958808 30.159225332743475 1.4482502857187407e-09 1.397279238075571e-09 10.0958202 30.159291132743473 0.3086153504893925 0.32203403546158715 0.3116019210086917 1.6398687881359972 15.0 19.1479
604 None r 344.6478372 -5.90239962986076 5.191361110386795e-10 2.105469444451294e-10 344.6477996 -5.902357729860761 0.12918187487089047 0.12853814992969673 0.13474091990846715 0.5170345100109905 9.0 19.3629
605 AGN g 8.7978746 -0.4187035189835042 3.0518421818322996e-09 4.982621818185854e-10 8.797812 -0.4187527189835043 0.268163025018321 0.2789117279762004 0.2723120248311966 1.2696447637383381 11.0 19.3954
609 None g 222.46087655 57.063419842775666 9.404822736860116e-09 1.3916040788986123e-09 222.4608341 57.06340849277567 0.1348409795351792 0.15818815377252152 0.14261690489005133 0.6800111458614188 20.0 19.3342
611 "SN Ia" g 358.7498392 49.78651651543789 1.0931647745915002e-09 6.503216966948133e-10 358.7496839 49.78656471543788 0.6232653141971267 0.6096092716085943 0.6241467291227418 3.3014588334442587 37.0 18.7168
612 "SN Ia" r 358.74984285 49.663210846931044 7.601386521101572e-10 7.201767149642034e-10 358.7496839 49.66325049693104 0.6147456815241737 0.5897545557722432 0.6061368209137621 3.206194422414455 46.0 18.3431
613 AGN g 40.4832066 4.48601861767529 9.962316410069271e-09 1.9229408974295617e-09 40.483236 4.486004217675291 0.005941661959953387 0.11785368554407485 0.008165304790628365 0.040566737872953604 13.0 19.4002
615 None g 308.99064150000004 21.949041275684944 4.6228296970090015e-09 1.7268347727602255e-09 308.9907119 21.949002575684943 0.2684449636156268 0.26285183731490647 0.26760675829126973 1.116246685899423 12.0 19.3526
618 None g 28.4999792 48.414966929163946 2.373185000037725e-09 9.216852777781602e-10 28.4999012 48.414945629163945 0.29200314792982807 0.29108153908660483 0.2978477415738911 1.376697593618886 9.0 19.458
619 None r 28.500009149999997 48.63995519617739 1.0024677894762001e-09 1.7645501053063714e-09 28.4999305 48.63993654617739 0.29408139770787495 0.29099147615792464 0.2934474928643095 1.559524551371184 20.0 19.1406
622 "SN Ia" g 331.74478639999995 13.869244910406087 3.257908158645419e-10 4.566240789474123e-10 331.7447676 13.869094410406086 0.7216951852557761 0.698095719797926 0.7146215331629933 4.503447776746752 20.0 18.7229
629 AGN g 8.1779075 6.031289293608624 3.3835609000187192e-09 1.8038559333343848e-09 8.1779804 6.031352593608624 0.3302364404435987 0.34756876729420083 0.3141965873041422 1.5092994603688057 25.0 19.2976
630 AGN g 340.6250478 -27.44734190692041 1.1810492855991794e-09 2.5557572857211014e-09 340.6250761 -27.447362106920412 0.10827678411707022 0.12517081448345585 0.11205853146641648 0.5593425818219036 21.0 18.5389
631 AGN r 340.62506465 -27.119329281727808 1.7278847063115718e-09 4.076801176472159e-09 340.6250853 -27.11934323172781 0.08025622974317702 0.0897133435229027 0.07487990216237717 0.42579805507217167 18.0 18.6032
634 "SN Ia" g 355.3486415 34.62398008183369 2.009912909870416e-09 6.448589090211795e-10 355.348517 34.623951581833694 0.4654900001115932 0.4312950247652137 0.4718530567397465 3.4951924853267826 11.0 18.4875
650 None g 230.6105416 39.62857934201589 2.2472343373771143e-09 1.0144146780508558e-09 230.6105539 39.62858494201589 0.07960537953431651 0.06557338485876772 0.07651657941645142 0.3825998772416071 33.0 19.1656
651 None r 230.610533 39.545365833278865 1.9898978489504257e-09 9.471163361268217e-10 230.6105539 39.54539523327887 0.12006365503062254 0.12985824273876787 0.11909491416497595 0.5955009997457191 35.0 18.8837
652 None r 53.6852637 41.53363740321255 5.564908291610618e-09 9.358669583090626e-10 53.6853924 41.533596453212546 0.54330452244534 0.48620785555003787 0.5307333825354091 2.3304145801568437 16.0 19.0476
658 None g 248.9257146 46.587181006898014 8.068308086521529e-09 1.5724401941261889e-09 248.9256997 46.587346756898015 0.5605985509847455 0.582251033466823 0.5662866251093106 2.485947109734327 118.0 19.1118
659 None r 248.9257049 46.72768524423301 5.480821190304511e-09 1.0639861133615113e-09 248.9256997 46.72788274423301 0.7327328562783004 0.7303218238601106 0.734057384083576 3.222445580432805 89.0 19.1413
660 None r 336.9221784 39.15075326228255 6.153289740814106e-10 6.91284358959567e-10 336.9222597 39.150787562282545 0.32834638551608897 0.31766160099554464 0.3374098949917597 1.6890868980122022 13.0 19.0261
667 SN g 230.33368475 14.788238629612652 1.3430499993557145e-10 1.6206553571695037e-10 230.3336424 14.788239829612651 0.16083418643492864 0.15252119197402905 0.16452808456024443 0.8438280164809805 8.0 17.7914
668 SN r 230.33368424999998 14.150174606599448 3.324094443766911e-10 3.331551111167211e-10 230.3336424 14.150179406599449 0.08728711323159426 0.10230795268905063 0.09596079742342924 0.494953864233159 10.0 18.0217
669 "SN Ia" g 245.1255108 30.268082569464248 1.2815471613492837e-09 7.426929247510875e-10 245.1255803 30.268173969464247 0.4104884815026797 0.4133610547549455 0.4046222169407706 2.0526016991040485 31.0 18.8546
672 "SN Ia" r 209.9127812 30.40467662979142 1.714592333085951e-09 2.0113749047784294e-09 209.9126316 30.404730829791422 0.42500464012048816 0.418915032940366 0.4111360034564509 1.8491728609147375 21.0 18.5408
676 AGN r 347.6176605 3.8383695417315575 2.191980901161196e-09 1.6225732551882864e-09 347.6176773 3.8383885417315575 0.12945891186338426 0.14007747575952947 0.12806580840947276 0.544370682156141 91.0 19.3801
683 None g 245.040358 11.390479724770335 4.079611109633339e-10 3.6540027778178533e-10 245.04029805 11.390445824770335 0.25039571880660405 0.2313646368786878 0.25084098051645 1.0294240154806138 9.0 19.3315
684 None r 245.0403466 11.350609854225091 7.405877774981648e-10 7.25267777787644e-10 245.0402927 11.35058465422509 0.22746118083518269 0.2141999999476157 0.2317901605531441 1.0286543339924337 9.0 19.2673
686 "SN Ia" r 264.0185918 0.41219822376621135 1.8675999977251655e-10 4.1853861111115016e-10 264.01866 0.41231982376621135 0.5119585373999982 0.5019102389640704 0.5102417711991037 2.9140309629596564 9.0 18.2188
687 None g 227.7978894 61.09019211017706 2.475858333251501e-09 5.09223899986158e-10 227.7979411 61.08999131017706 0.7496190008543407 0.7464557245895768 0.7468316171360869 4.093028111124567 25.0 18.7054
692 None r 332.2747724 17.030296687988862 2.5276945446503572e-09 1.1291129545415307e-09 332.2747712 17.030330587988864 0.17538783344170927 0.12211643625208043 0.16431114506596461 0.6565091839010586 12.0 19.2342
700 None r 215.8661467 56.142546203622615 6.5851147455004345e-09 1.6611669195205532e-09 215.8659043 56.142571203622616 0.6913352806639341 0.739122434258947 0.6908018418761499 2.608735515617354 47.0 19.4
706 AGN g 13.4408512 34.90132176496625 9.772281326736823e-10 1.838029978218171e-09 13.4408442 34.90134276496625 0.09430644829088652 0.07968939704940421 0.09278557111082394 0.4320009442436731 101.0 19.0476
713 "SN Ia" r 243.4270368 -19.98207158533338 6.842525000802334e-10 3.8596527781171853e-10 243.4270018 -19.98212278533338 0.2397983686242118 0.23314801821010647 0.22272591659591826 0.953682862361308 9.0 17.9349
